	index	book.type	book.value	article.type	article.value	linkCount.datatype	linkCount.type	linkCount.value	gndId.type	gndId.value	publicationDate.datatype	publicationDate.type	publicationDate.value	bookLabel.xml:lang	bookLabel.type	bookLabel.value	authorLabel.xml:lang	authorLabel.type	authorLabel.value	languageLabel.xml:lang	languageLabel.type	languageLabel.value
1265	4	uri	http://www.wikidata.org/entity/Q4657437	uri	https://en.wikipedia.org/wiki/A_House_for_Mr_Biswas	http://www.w3.org/2001/XMLSchema#integer	literal	9			http://www.w3.org/2001/XMLSchema#dateTime	literal	1961-01-01T00:00:00Z	en	literal	A House for Mr Biswas	en	literal	V. S. Naipaul			
1266	5	uri	http://www.wikidata.org/entity/Q4660366	uri	https://en.wikipedia.org/wiki/A_Turn_in_the_South	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1989-01-01T00:00:00Z	en	literal	A Turn in the South	en	literal	V. S. Naipaul	en	literal	English
1267	6	uri	http://www.wikidata.org/entity/Q4660583	uri	https://en.wikipedia.org/wiki/A_Way_in_the_World	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1994-01-01T00:00:00Z	en	literal	A Way in the World	en	literal	V. S. Naipaul			
1268	7	uri	http://www.wikidata.org/entity/Q4660836	uri	https://en.wikipedia.org/wiki/A_Writer%27s_People	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	2007-01-01T00:00:00Z	en	literal	A Writer's People	en	literal	V. S. Naipaul			
1269	8	uri	http://www.wikidata.org/entity/Q4747544	uri	https://en.wikipedia.org/wiki/Among_the_Believers	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1981-01-01T00:00:00Z	en	literal	Among the Believers	en	literal	V. S. Naipaul			
1270	9	uri	http://www.wikidata.org/entity/Q5641777	uri	https://en.wikipedia.org/wiki/Half_a_Life_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	2001-01-01T00:00:00Z	en	literal	Half a Life	en	literal	V. S. Naipaul	en	literal	English
1271	10	uri	http://www.wikidata.org/entity/Q6019211	uri	https://en.wikipedia.org/wiki/India:_A_Million_Mutinies_Now	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1990-01-01T00:00:00Z	en	literal	India: A Million Mutinies Now	en	literal	V. S. Naipaul			
1272	11	uri	http://www.wikidata.org/entity/Q6019214	uri	https://en.wikipedia.org/wiki/India:_A_Wounded_Civilization	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1977-01-01T00:00:00Z	en	literal	India: A Wounded Civilization	en	literal	V. S. Naipaul			
1273	12	uri	http://www.wikidata.org/entity/Q6730826	uri	https://en.wikipedia.org/wiki/Magic_Seeds	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	2004-01-01T00:00:00Z	en	literal	Magic Seeds	en	literal	V. S. Naipaul	en	literal	English
1274	13	uri	http://www.wikidata.org/entity/Q6844813	uri	https://en.wikipedia.org/wiki/Miguel_Street	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1959-01-01T00:00:00Z	en	literal	Miguel Street	en	literal	V. S. Naipaul			
1275	14	uri	http://www.wikidata.org/entity/Q7732266	uri	https://en.wikipedia.org/wiki/The_Enigma_of_Arrival	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1987-03-01T00:00:00Z	en	literal	The Enigma of Arrival	en	literal	V. S. Naipaul	en	literal	English
1276	15	uri	http://www.wikidata.org/entity/Q7748513	uri	https://en.wikipedia.org/wiki/The_Loss_of_El_Dorado	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1969-01-01T00:00:00Z	en	literal	The Loss of El Dorado	en	literal	V. S. Naipaul			
1277	16	uri	http://www.wikidata.org/entity/Q7751282	uri	https://en.wikipedia.org/wiki/The_Middle_Passage_(book)	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1961-01-01T00:00:00Z	en	literal	The Middle Passage	en	literal	V. S. Naipaul			
1278	17	uri	http://www.wikidata.org/entity/Q7752937	uri	https://en.wikipedia.org/wiki/The_Mystic_Masseur_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1957-01-01T00:00:00Z	en	literal	The Mystic Masseur	en	literal	V. S. Naipaul	en	literal	English
1279	18	uri	http://www.wikidata.org/entity/Q7767188	uri	https://en.wikipedia.org/wiki/The_Suffrage_of_Elvira	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1958-01-01T00:00:00Z	en	literal	The Suffrage of Elvira	en	literal	V. S. Naipaul	en	literal	English
1280	19	uri	http://www.wikidata.org/entity/Q7776329	uri	https://en.wikipedia.org/wiki/The_Writer_and_the_World	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	2002-08-13T00:00:00Z	en	literal	The Writer and the World: Essays	en	literal	V. S. Naipaul	en	literal	English
1281	20	uri	http://www.wikidata.org/entity/Q16385126	uri	https://en.wikipedia.org/wiki/Beyond_Belief:_Islamic_Excursions_Among_the_Converted_Peoples	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1998-01-01T00:00:00Z	en	literal	Beyond Belief: Islamic Excursions among the Converted Peoples	en	literal	V. S. Naipaul			
1282	21	uri	http://www.wikidata.org/entity/Q16385889	uri	https://en.wikipedia.org/wiki/Guerrillas_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1975-01-01T00:00:00Z	en	literal	Guerrillas	en	literal	V. S. Naipaul	en	literal	English
1283	22	uri	http://www.wikidata.org/entity/Q16387020	uri	https://en.wikipedia.org/wiki/The_Mimic_Men	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1967-01-01T00:00:00Z	en	literal	The Mimic Men	en	literal	V. S. Naipaul	en	literal	English
1284	0	uri	http://www.wikidata.org/entity/Q655701	uri	https://en.wikipedia.org/wiki/Fatelessness	http://www.w3.org/2001/XMLSchema#integer	literal	19	literal	4873837-2	http://www.w3.org/2001/XMLSchema#dateTime	literal	1975-01-01T00:00:00Z	en	literal	Fatelessness	en	literal	Imre Kertész	en	literal	Hungarian
1285	1	uri	http://www.wikidata.org/entity/Q1563950	uri	https://en.wikipedia.org/wiki/Kaddish_for_an_Unborn_Child	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	1990-01-01T00:00:00Z	en	literal	Kaddish for an Unborn Child	en	literal	Imre Kertész	en	literal	Hungarian
1286	0	uri	http://www.wikidata.org/entity/Q3824974	uri	https://en.wikipedia.org/wiki/The_Lives_of_Animals	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1999-01-01T00:00:00Z	en	literal	The Lives of Animals	en	literal	J. M. Coetzee	en	literal	English
1287	1	uri	http://www.wikidata.org/entity/Q3983319	uri	https://en.wikipedia.org/wiki/Summertime_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	2009-09-03T00:00:00Z	en	literal	Summertime	en	literal	J. M. Coetzee	en	literal	English
1288	2	uri	http://www.wikidata.org/entity/Q7722445	uri	https://en.wikipedia.org/wiki/The_Childhood_of_Jesus	http://www.w3.org/2001/XMLSchema#integer	literal	7	literal	1135793123	http://www.w3.org/2001/XMLSchema#dateTime	literal	2013-09-03T00:00:00Z	en	literal	The Childhood of Jesus	en	literal	J. M. Coetzee	en	literal	English
1289	3	uri	http://www.wikidata.org/entity/Q8059138	uri	https://en.wikipedia.org/wiki/Youth:_Scenes_from_Provincial_Life_II	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	2002-01-01T00:00:00Z	en	literal	Youth: Scenes from Provincial Life II	en	literal	J. M. Coetzee	en	literal	English
1290	4	uri	http://www.wikidata.org/entity/Q10761946	uri	https://en.wikipedia.org/wiki/In_the_Heart_of_the_Country	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1977-01-01T00:00:00Z	en	literal	In the Heart of the Country	en	literal	J. M. Coetzee	en	literal	English
1291	5	uri	http://www.wikidata.org/entity/Q13613636	uri	https://en.wikipedia.org/wiki/Inner_Workings:_Literary_Essays,_2000%E2%80%932005	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2007-01-01T00:00:00Z	en	literal	Inner Workings: Literary Essays, 2000–2005	en	literal	J. M. Coetzee	en	literal	English
1292	6	uri	http://www.wikidata.org/entity/Q16386002	uri	https://en.wikipedia.org/wiki/Here_and_Now:_Letters,_2008%E2%80%932011	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2013-01-01T00:00:00Z	en	literal	Here and Now: Letters, 2008-2011	en	literal	J. M. Coetzee	en	literal	English
1293	7	uri	http://www.wikidata.org/entity/Q26158129	uri	https://en.wikipedia.org/wiki/The_Schooldays_of_Jesus	http://www.w3.org/2001/XMLSchema#integer	literal	2	literal	1215872690	http://www.w3.org/2001/XMLSchema#dateTime	literal	2016-01-01T00:00:00Z	en	literal	The Schooldays of Jesus	en	literal	J. M. Coetzee	en	literal	English
1294	8	uri	http://www.wikidata.org/entity/Q100324275	uri	https://en.wikipedia.org/wiki/The_Death_of_Jesus_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	The Death of Jesus	en	literal	J. M. Coetzee			
1295	9	uri	http://www.wikidata.org/entity/Q256635	uri	https://en.wikipedia.org/wiki/Diary_of_a_Bad_Year	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	2007-09-03T00:00:00Z	en	literal	Diary of a Bad Year	en	literal	J. M. Coetzee	en	literal	English
1296	10	uri	http://www.wikidata.org/entity/Q675265	uri	https://en.wikipedia.org/wiki/Dusklands	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1974-04-18T00:00:00Z	en	literal	Dusklands	en	literal	J. M. Coetzee	en	literal	English
1297	11	uri	http://www.wikidata.org/entity/Q687357	uri	https://en.wikipedia.org/wiki/Slow_Man	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	2005-09-01T00:00:00Z	en	literal	Slow Man	en	literal	J. M. Coetzee	en	literal	English
1298	12	uri	http://www.wikidata.org/entity/Q761474	uri	https://en.wikipedia.org/wiki/Life_%26_Times_of_Michael_K	http://www.w3.org/2001/XMLSchema#integer	literal	15			http://www.w3.org/2001/XMLSchema#dateTime	literal	1983-01-01T00:00:00Z	en	literal	Life & Times of Michael K	en	literal	J. M. Coetzee	en	literal	English
1299	13	uri	http://www.wikidata.org/entity/Q761474	uri	https://en.wikipedia.org/wiki/Life_%26_Times_of_Michael_K	http://www.w3.org/2001/XMLSchema#integer	literal	15			http://www.w3.org/2001/XMLSchema#dateTime	literal	1983-01-01T00:00:00Z	en	literal	Life & Times of Michael K	en	literal	J. M. Coetzee	en	literal	English
1300	14	uri	http://www.wikidata.org/entity/Q761474	uri	https://en.wikipedia.org/wiki/Life_%26_Times_of_Michael_K	http://www.w3.org/2001/XMLSchema#integer	literal	15			http://www.w3.org/2001/XMLSchema#dateTime	literal	1983-01-01T00:00:00Z	en	literal	Life & Times of Michael K	en	literal	J. M. Coetzee	en	literal	English
1301	15	uri	http://www.wikidata.org/entity/Q958560	uri	https://en.wikipedia.org/wiki/Disgrace	http://www.w3.org/2001/XMLSchema#integer	literal	18			http://www.w3.org/2001/XMLSchema#dateTime	literal	1999-07-01T00:00:00Z	en	literal	Disgrace	en	literal	J. M. Coetzee	en	literal	English
1302	16	uri	http://www.wikidata.org/entity/Q1565837	uri	https://en.wikipedia.org/wiki/Waiting_for_the_Barbarians	http://www.w3.org/2001/XMLSchema#integer	literal	17	literal	4409664-1				en	literal	Waiting for the Barbarians	en	literal	J. M. Coetzee	en	literal	English
1303	17	uri	http://www.wikidata.org/entity/Q2070594	uri	https://en.wikipedia.org/wiki/The_Master_of_Petersburg	http://www.w3.org/2001/XMLSchema#integer	literal	7			http://www.w3.org/2001/XMLSchema#dateTime	literal	1994-11-01T00:00:00Z	en	literal	The Master of Petersburg	en	literal	J. M. Coetzee	en	literal	English
1304	18	uri	http://www.wikidata.org/entity/Q2265950	uri	https://en.wikipedia.org/wiki/Age_of_Iron	http://www.w3.org/2001/XMLSchema#integer	literal	9			http://www.w3.org/2001/XMLSchema#dateTime	literal	1990-09-01T00:00:00Z	en	literal	Age of Iron	en	literal	J. M. Coetzee	en	literal	English
1305	19	uri	http://www.wikidata.org/entity/Q2706700	uri	https://en.wikipedia.org/wiki/Elizabeth_Costello	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	2003-09-30T00:00:00Z	en	literal	Elizabeth Costello	en	literal	J. M. Coetzee	en	literal	English
1306	20	uri	http://www.wikidata.org/entity/Q2706700	uri	https://en.wikipedia.org/wiki/Elizabeth_Costello	http://www.w3.org/2001/XMLSchema#integer	literal	8			http://www.w3.org/2001/XMLSchema#dateTime	literal	2003-09-30T00:00:00Z	en	literal	Elizabeth Costello	en	literal	J. M. Coetzee	en	literal	English
1307	21	uri	http://www.wikidata.org/entity/Q3746976	uri	https://en.wikipedia.org/wiki/Foe_(Coetzee_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	6			http://www.w3.org/2001/XMLSchema#dateTime	literal	1986-01-01T00:00:00Z	en	literal	Foe	en	literal	J. M. Coetzee	en	literal	English
1308	22	uri	http://www.wikidata.org/entity/Q3798465	uri	https://en.wikipedia.org/wiki/Boyhood:_Scenes_from_Provincial_Life	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1997-09-01T00:00:00Z	en	literal	Boyhood: Scenes from Provincial Life	en	literal	J. M. Coetzee	en	literal	English
1309	0	uri	http://www.wikidata.org/entity/Q968741	uri	https://en.wikipedia.org/wiki/The_Children_of_the_Dead	http://www.w3.org/2001/XMLSchema#integer	literal	2	literal	4495464-5	http://www.w3.org/2001/XMLSchema#dateTime	literal	1995-01-01T00:00:00Z	en	literal	The Children of the Dead	en	literal	Elfriede Jelinek			
1310	1	uri	http://www.wikidata.org/entity/Q2015899	uri	https://en.wikipedia.org/wiki/Die_Kontrakte_des_Kaufmanns._Eine_Wirtschaftskom%C3%B6die	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Die Kontrakte des Kaufmanns. Eine Wirtschaftskomödie	en	literal	Elfriede Jelinek			
1311	2	uri	http://www.wikidata.org/entity/Q3823559	uri	https://en.wikipedia.org/wiki/The_Piano_Teacher_(Jelinek_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	12	literal	4269739-6	http://www.w3.org/2001/XMLSchema#dateTime	literal	1983-01-01T00:00:00Z	en	literal	The Piano Teacher	en	literal	Elfriede Jelinek	en	literal	German
1312	3	uri	http://www.wikidata.org/entity/Q4998731	uri	https://en.wikipedia.org/wiki/Burgtheater._Posse_mit_Gesang	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Burgtheater. Posse mit Gesang	en	literal	Elfriede Jelinek			
1313	4	uri	http://www.wikidata.org/entity/Q5126041	uri	https://en.wikipedia.org/wiki/Clara_S,_musikalische_Trag%C3%B6die	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Clara S, musikalische Tragödie	en	literal	Elfriede Jelinek			
1314	5	uri	http://www.wikidata.org/entity/Q5226456	uri	https://en.wikipedia.org/wiki/Das_Schweigen	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Das Schweigen	en	literal	Elfriede Jelinek			
1315	6	uri	http://www.wikidata.org/entity/Q5226469	uri	https://en.wikipedia.org/wiki/Das_Werk	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Das Werk	en	literal	Elfriede Jelinek			
1316	7	uri	http://www.wikidata.org/entity/Q5601693	uri	https://en.wikipedia.org/wiki/Greed_(Jelinek_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	2000-01-01T00:00:00Z	en	literal	Greed	en	literal	Elfriede Jelinek			
1317	8	uri	http://www.wikidata.org/entity/Q6000185	uri	https://en.wikipedia.org/wiki/Illness_or_Modern_Women	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Illness or Modern Women	en	literal	Elfriede Jelinek			
1318	9	uri	http://www.wikidata.org/entity/Q8031378	uri	https://en.wikipedia.org/wiki/Women_as_Lovers_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1975-01-01T00:00:00Z	en	literal	Women as Lovers	en	literal	Elfriede Jelinek	en	literal	German
1319	10	uri	http://www.wikidata.org/entity/Q8031815	uri	https://en.wikipedia.org/wiki/Wonderful,_Wonderful_Times	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1980-01-01T00:00:00Z	en	literal	Wonderful, Wonderful Times	en	literal	Elfriede Jelinek	en	literal	German
1320	11	uri	http://www.wikidata.org/entity/Q16386812	uri	https://en.wikipedia.org/wiki/Lust_(Jelinek_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1989-01-01T00:00:00Z	en	literal	Lust	en	literal	Elfriede Jelinek			
1321	12	uri	http://www.wikidata.org/entity/Q20745336	uri	https://en.wikipedia.org/wiki/Die_Schutzbefohlenen	http://www.w3.org/2001/XMLSchema#integer	literal	3			http://www.w3.org/2001/XMLSchema#dateTime	literal	2013-01-01T00:00:00Z	en	literal	Die Schutzbefohlenen	en	literal	Elfriede Jelinek	en	literal	German
1322	0	uri	http://www.wikidata.org/entity/Q6485061	uri	https://en.wikipedia.org/wiki/Landscape_(play)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Landscape	en	literal	Harold Pinter	en	literal	Norwegian
1323	1	uri	http://www.wikidata.org/entity/Q6907823	uri	https://en.wikipedia.org/wiki/Moonlight_(play)	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	Moonlight	en	literal	Harold Pinter	en	literal	English
1324	2	uri	http://www.wikidata.org/entity/Q6925062	uri	https://en.wikipedia.org/wiki/Mountain_Language	http://www.w3.org/2001/XMLSchema#integer	literal	3						en	literal	Mountain Language	en	literal	Harold Pinter			
1325	3	uri	http://www.wikidata.org/entity/Q7033198	uri	https://en.wikipedia.org/wiki/Night_(sketch)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Night	en	literal	Harold Pinter			
1326	4	uri	http://www.wikidata.org/entity/Q7093487	uri	https://en.wikipedia.org/wiki/One_for_the_Road_(Pinter_play)	http://www.w3.org/2001/XMLSchema#integer	literal	2						en	literal	One for the Road	en	literal	Harold Pinter	en	literal	English
1327	5	uri	http://www.wikidata.org/entity/Q7196516	uri	https://en.wikipedia.org/wiki/Pinter%27s_People	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Pinter's People	en	literal	Harold Pinter			
1328	6	uri	http://www.wikidata.org/entity/Q7239510	uri	https://en.wikipedia.org/wiki/Precisely_(sketch)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Precisely	en	literal	Harold Pinter			
1329	7	uri	http://www.wikidata.org/entity/Q7691079	uri	https://en.wikipedia.org/wiki/Tea_Party_(play)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Tea Party	en	literal	Harold Pinter			
1330	8	uri	http://www.wikidata.org/entity/Q7715738	uri	https://en.wikipedia.org/wiki/The_Basement_(play)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	The Basement	en	literal	Harold Pinter			
1331	9	uri	http://www.wikidata.org/entity/Q17019158	uri	https://en.wikipedia.org/wiki/Silence_(1969_play)	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Silence	en	literal	Harold Pinter	en	literal	English
